Index,Bin,ScannerID,RHO,SSA,y,anisotropy,position in sample (mm),position in snowpit(mm),relative depth (%) ,BOTTOM,TOP,Height correction mm,ID,Location,Datetime,TYPE
46,67,4900,297.4920675,28.17455,3.726,1.079725,37.665,336.274,0.989276857,335,340,0,PS122/3_37-129,L1,25/04/2020 09:01,N
0,5,4900,546.90322,5.6673,30.6714,1.2355,43.65,29.3286,0.209897201,25,30,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
1,6,4900,530.3720633,5.732766667,27.7614,1.237233333,46.56,32.2386,0.230723318,30,35,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
2,7,4900,461.65012,6.242725,22.6689,1.12365,51.6525,37.3311,0.267169022,35,40,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
3,8,4900,221.2608233,8.151,17.5764,1.1159,56.745,42.4236,0.303614727,40,45,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
4,9,4900,234.1022625,9.351575,12.4839,1.14645,61.8375,47.5161,0.340060432,45,50,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
5,10,4900,251.6647067,9.886766667,7.3914,1.1337,66.93,52.6086,0.376506136,50,55,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
6,11,4900,261.53451,9.83525,2.2989,1.141525,72.0225,57.7011,0.412951841,55,60,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
7,19,4900,304.5582967,12.2106,101.5512,1.071033333,1.14,98.4488,0.703526522,95,100,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
8,20,4900,352.791995,11.915575,97.5612,1.0475,5.13,102.4388,0.732039524,100,105,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
9,21,4900,337.25393,11.22522,92.4312,1.05318,10.26,107.5688,0.768699098,105,110,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
10,22,4900,296.27744,10.636075,87.3012,1.07235,15.39,112.6988,0.805358672,110,115,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
11,23,4900,271.755715,10.439,82.7412,1.0911,19.95,117.2588,0.83794496,115,120,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
12,24,4900,221.511388,11.23144,77.6112,1.16928,25.08,122.3888,0.874604534,120,125,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
13,25,4900,198.511385,12.1689,72.4812,1.094075,30.21,127.5188,0.911264108,125,130,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
14,26,4900,231.998436,11.87812,67.3512,1.08048,35.34,132.6488,0.947923682,130,135,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
15,27,4900,260.89282,11.851625,62.2212,1.107525,40.47,137.7788,0.984583256,135,140,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
16,28,4900,267.95141,11.21815,57.6612,1.139875,45.03,142.3388,1.017169544,140,145,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
17,29,4900,305.022758,10.56282,52.5312,1.176,50.16,147.4688,1.053829118,145,150,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
18,30,4900,334.6642525,10.92615,47.4012,1.207575,55.29,152.5988,1.090488691,150,155,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
19,31,4900,371.17183,12.2944,42.8412,1.195125,59.85,157.1588,1.123074979,155,160,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
20,32,4900,309.074572,21.06954,37.7112,1.08942,64.98,162.2888,1.159734553,160,165,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
21,33,4900,301.41096,21.993625,32.5812,1.089375,70.11,167.4188,1.196394127,165,170,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
22,34,4900,302.657672,22.04068,27.4512,1.0916,75.24,172.5488,1.233053701,170,175,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
23,35,4900,304.9631725,22.0296,22.3212,1.095375,80.37,177.6788,1.269713275,175,180,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
24,36,4900,344.633365,22.01115,17.7612,1.08635,84.93,182.2388,1.302299563,180,185,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
25,37,4900,337.015588,21.59252,12.6312,1.0924,90.06,187.3688,1.338959137,185,190,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
26,38,4900,341.0811525,21.2901,7.5012,1.1022,95.19,192.4988,1.375618711,190,195,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
27,39,4900,357.4442475,16.683,2.9412,1.086725,99.75,197.0588,1.408204999,195,200,-50,PS122/3_37-132,RS4,26/04/2020 14:30,N
0,0,4900,239.8239983,11.67671667,57.2463,1.267566667,25.56,2.7537,0.02904966,0,5,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
1,1,4900,291.6137288,11.635175,52.70505,1.2185875,30.10125,7.29495,0.076977992,5,10,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
2,2,4900,321.3835613,11.7501625,55.09815,1.1074375,29.829375,12.40185,0.130819484,10,15,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
3,3,4900,329.416145,11.106725,42.48255,1.0758375,40.32375,17.51745,0.184846829,15,20,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
4,4,4900,283.1457125,11.2224875,44.866275,1.0794,40.06125,22.633725,0.238748499,20,25,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
5,5,4900,278.0220143,11.23895714,36.852,1.073714286,47.16642857,27.43371429,0.289419408,25,30,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
6,6,4900,276.2704625,10.85215,57.6612,1.060275,33.63,32.3388,0.340753718,30,35,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
7,7,4900,272.479908,11.04152,52.5312,1.08586,38.76,37.4688,0.394808494,35,40,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
8,8,4900,270.24316,11.465675,47.4012,1.142225,43.89,42.5988,0.448863269,40,45,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
9,9,4900,244.8734875,11.448325,42.8412,1.113525,48.45,47.1588,0.496911959,45,50,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
10,10,4900,224.994848,11.85284,37.7112,1.15772,53.58,52.2888,0.550966734,50,55,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
11,11,4900,206.1429125,11.38,32.5812,1.152075,58.71,57.4188,0.60502151,55,60,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
12,12,4900,194.7681933,12.03546667,26.3112,1.0956,64.98,63.6888,0.671088457,60,65,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
13,13,4900,244.1401275,11.6409,22.3212,1.14175,68.97,67.6788,0.713131061,65,70,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
14,14,4900,272.1453125,11.18,17.7612,1.187325,73.53,72.2388,0.76117975,70,75,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
15,15,4900,296.937464,11.14396,12.6312,1.20384,78.66,77.3688,0.815234525,75,80,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
16,16,4900,354.350385,11.36525,7.5012,1.20315,83.79,82.4988,0.869289301,80,85,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
17,17,4900,409.58156,10.57353333,3.5112,1.149166667,87.78,86.4888,0.911331904,85,90,-20,PS122/3_38-1,snow2-A2,27/04/2020 08:01,N
0,5,4900,348.419336,7.1844,102.6912,1.2286,3.42,27.3088,0.210215166,25,30,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
1,6,4900,431.8802875,7.176475,97.5612,1.315175,8.55,32.4388,0.249704408,30,35,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
2,7,4900,369.906784,7.97712,92.4312,1.19516,13.68,37.5688,0.28919365,35,40,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
3,8,4900,285.4374625,8.6379,87.3012,1.2375,18.81,42.6988,0.328682891,40,45,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
4,9,4900,372.4781275,7.969325,82.7412,1.24785,23.37,47.2588,0.36378444,45,50,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
5,10,4900,443.426124,6.5125,77.6112,1.23134,28.5,52.3888,0.403273681,50,55,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
6,11,4900,378.9866975,7.377725,72.4812,1.19765,33.63,57.5188,0.442762923,55,60,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
7,12,4900,315.821484,8.3695,67.3512,1.21594,38.76,62.6488,0.482252165,60,65,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
8,13,4900,208.045065,9.5815,63.3612,1.1472,42.75,66.6388,0.51296602,65,70,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
9,14,4900,218.678785,10.426775,57.6612,1.1144,48.45,72.3388,0.556842955,70,75,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
10,15,4900,298.074172,10.41732,52.5312,1.08196,53.58,77.4688,0.596332196,75,80,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
11,16,4900,276.064205,10.316375,47.4012,1.161375,58.71,82.5988,0.635821438,80,85,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
12,17,4900,260.021955,10.4632,42.8412,1.12725,63.27,87.1588,0.670922986,85,90,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
13,18,4900,235.206886,10.45634,37.7112,1.11178,68.4,92.2888,0.710412228,90,95,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
14,19,4900,243.5901075,10.027225,32.5812,1.13145,73.53,97.4188,0.74990147,95,100,-30,PS122/3_38-93,radiation-stn,28/04/2020 07:22,N
